experimentTag,experiment.modelId,scaleSize,evidenceId,evidenceLabel,evidenceTitle,rubricId,rubric.qualityStats,rubric.stages,abstained,decodedScores,expertAgreementProb
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh7f8tw2gcsaqxfyj7bw1m941n80v7bh,"{""discriminabilityScore"": 0.85, ""observabilityScore"": 0.9}","[{""criteria"": [""Single events reported with no recurrence"", ""uncoordinated actions by individuals or small groups"", ""no official endorsement or replication"", ""events not linked to policy changes"", ""rare references in political discourse.""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple events within a limited timeframe"", ""actions by disparate actors showing partial rhetorical alignment"", ""sporadic involvement from lower-level officials"", ""occasional policy proposals reflecting similar themes"", ""increased media reporting suggests rising frequency.""], ""label"": ""Recurrent Episodes""}, {""criteria"": [""Repeated actions by multiple government branches or officials"", ""policy shifts aligned with central themes across sectors"", ""public statements by national leadership echo similar rhetoric"", ""formal alliances or coalitions supporting aligned agendas"", ""coverage shows recognized pattern by major outlets.""], ""label"": ""Coordinated Patterns""}, {""criteria"": [""Enactment of laws consistently reflecting stated themes"", ""broad civil institution participation in aligned activities"", ""sustained public events or campaigns promoted by leadership"", ""coordination across national and local government levels"", ""evidence of systematic implementation over time.""], ""label"": ""Institutionalized Alignment""}]",False,"[2, 3]",0.6
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[3, 4]",0.95
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,[3],0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[3, 2]",0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[2, 3]",0.3
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[2, 3]",0.6
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[2, 3]",0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh7bfdh9w65n7rwqe7sfxpcm4h80t02x,"{""discriminabilityScore"": 0.8, ""observabilityScore"": 0.9}","[{""criteria"": [""Singular or rare events reported"", ""No established pattern across institutions"", ""No policy alignment or directives observed""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple, similar events reported over time"", ""Limited to specific sectors or regions"", ""Early signs of policy alignment within isolated agencies""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Consistent implementation across several institutions"", ""Clear directives or alignment from central leadership"", ""Increased frequency of coordinated actions or policies"", ""Enforcement of restrictive measures by multiple authorities""], ""label"": ""Coordinated Sectoral Alignment""}, {""criteria"": [""Persistent, nation-wide alignment of institutions"", ""Policies codified at highest legal or constitutional levels"", ""Routine enforcement of exclusionary or repressive measures"", ""Widespread coordination among state and non-state actors"", ""Dominant public discourse reflects aligned principles""], ""label"": ""Systematic Institutional Integration""}]",False,[3],0.9
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,[2],0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh70qetbe9xfzhzpjb4w7dw11180tnhn,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Single or rare reported cases"", ""No recurring pattern"", ""No policy or law changes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple independent reports"", ""Emerging but uncoordinated incidents"", ""Occasional alignment of messaging"", ""Limited policy discussions""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Government-led or sanctioned actions"", ""Public calls for alignment by leaders"", ""Introduction of relevant legislation"", ""Multiple agencies involved""], ""label"": ""Coordinated Institutional Shift""}, {""criteria"": [""Widespread legal implementation"", ""Routine state enforcement"", ""Frequent public mass mobilization"", ""Explicit cross-institutional coordination"", ""Institutionalization in official policy""], ""label"": ""Systematic Enforcement and Normalization""}]",False,"[2, 3]",0.85
